wetland_code,wetland,station,sitecode,log_flux,fluxrate,wl_cm,wfps,wl_rising,wl_change1,wl_change7,flux_cat,colorcat,event,date,wl_delta1,wl_delta7,air_temp_C,DEWP,STP_kPa,precip_mm,snow_mm,RH,water_temp_C,precip_sum2,precip_sum3,precip_sum4,ice_cover,soil_temp,vwc,dist_m,rel_elev_m,afp,wfps_interp,inundated
W1,QB,wetland_well,center,-0.9149950527539913,0.35051860755,5.314519233810779,NA,Water level falling,falling,falling,inundated,Inundated source,11,2018-09-05,-2.057822105324081,-14.716093900925921,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W1,QB,wetland_well,center,0.2071944570746133,1.18022177385,40.10251581289485,NA,Water level rising,falling,rising,inundated,Inundated source,12,2018-09-29,-0.18848203711964828,15.3886497411211,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W3,TB,wetland_well,center,-0.19754433645823521,0.7707437509500001,8.164623729903301,NA,Water level falling,falling,falling,inundated,Inundated source,01,2017-10-17,-2.03496565060391,-2.524153053360923,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W3,TB,wetland_well,center,0.1701549150042137,1.13548848705,25.18411068921725,NA,Water level rising,falling,rising,inundated,Inundated source,02,2017-11-01,-1.0676117604217268,26.250381091262994,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W3,TB,wetland_well,center,1.2298893632907018,3.3708510436500005,40.8281965779274,NA,Water level falling,falling,falling,inundated,Inundated source,03,2017-11-28,-0.8770055706216979,-2.833127321810899,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W3,TB,wetland_well,center,-0.025285777061387845,0.92503123065,91.29045550258215,NA,Water level rising,rising,rising,inundated,Inundated source,06,2018-03-08,0.530258016307954,8.125027192746472,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W3,TB,wetland_well,center,-0.0490190869902615,0.9021629556,77.49660296121151,NA,Water level falling,falling,falling,inundated,Inundated source,07,2018-04-11,-0.469455107948491,-3.823072273309222,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W3,TB,wetland_well,center,0.17943169056668087,1.1465371665000001,77.7574842356805,NA,Water level falling,falling,falling,inundated,Inundated source,08,2018-05-02,-1.0709715520833782,-4.081455855208333,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W3,TB,wetland_well,center,2.2672216361434576,9.60254524125,60.27135754193053,NA,Water level falling,falling,falling,inundated,Inundated source,09,2018-06-26,-3.3857802107638975,-4.650002865624941,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W3,TB,wetland_well,center,0.5468044528891619,1.6777231663499999,28.190488348180512,NA,Water level rising,rising,rising,inundated,Inundated source,10,2018-07-22,25.58090659131944,20.00889804062502,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,TRUE
W3,TB,wetland_well,center,-0.022488842002563608,0.927762147,63.26747191461523,NA,Water level rising,rising,rising,inundated,Inundated source,12,2018-09-29,0.6351793171291575,28.11271789918935,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,TRUE
