wetland,station,sitecode,event,date,fluxrate,wl_cm,wl_delta1,wl_change1,wl_delta7,wl_change7,air_temp_C,DEWP,STP_kPa,precip_mm,snow_mm,RH,water_temp_C,precip_sum2,precip_sum3,precip_sum4,ice_cover,soil_temp,vwc,dist_m,rel_elev_m,afp,wfps,wfps_interp,inundated,log_flux,cuberoot,flux_cat
QB,SC-B,QB SC-B,10,2018-07-22,0.03579793,-13.7166045912616,17.0729238817888,rising,12.796339387290999,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.633333333333333,62.9,-1.5178183847664206,0.4693920000000003,NA,NA,57.93447559796372,FALSE,-2.45576039865338,0.32957376865935295,non-inundated source
QB,SC-C,QB SC-C,10,2018-07-22,-0.0046383,-33.005986535209395,19.867158632541205,rising,16.050856972402308,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.6,32.86666666666667,-0.329292469738713,0.7101840000000004,NA,NA,44.99312254635517,FALSE,-3.0930871423107766,-0.16677064622712676,non-inundated sink
QB,SC-D,QB SC-D,10,2018-07-22,-0.0039432,-36.445768479157195,22.6613933832935,rising,19.30537455751361,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.6,31.333333333333332,7.797058671170745,0.7924800000000002,NA,NA,42.68535381190155,FALSE,-3.0778798616014194,-0.15798515055658074,non-inundated sink
QB,SC-E,QB SC-E,10,2018-07-22,-0.0055552,-67.3229867946018,25.630267805967804,rising,22.763299491694298,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,25.8,16.9,14.145476644255927,1.1521440000000005,NA,NA,21.969657236815692,FALSE,-3.113507309242374,-0.17710598310824838,non-inundated sink
QB,wetland_well,center,11,2018-09-05,0.35051860755,5.314519233810779,-2.057822105324081,falling,-14.716093900925921,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.9149950527539913,0.7050777759372873,inundated
QB,SC-A,QB SC-A,11,2018-09-05,0.06309113,-19.4049423128447,-1.6055438832276998,falling,-11.39056824884614,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,27.599999999999998,65.6,-6.395081663592008,0.24079200000000028,0.3290278973132861,66.59709859885933,NA,FALSE,-2.179561325107085,0.3980974862836048,non-inundated source
QB,SC-B,QB SC-B,11,2018-09-05,-0.0017472,-40.9489005400464,-1.6689290041828997,falling,-11.996546552714399,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,27.5,34.93333333333333,-1.5178183847664206,0.4693920000000003,0.6300920377499437,35.66717216513994,NA,FALSE,-3.0313014217927976,-0.12044280844030314,non-inundated sink
QB,SC-C,QB SC-C,11,2018-09-05,-0.0021496,-63.624322649061504,-1.7365397998684102,falling,-12.6429234101739,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,27.433333333333334,13.6,-0.329292469738713,0.7101840000000004,0.8378228448532676,13.965579131642986,NA,FALSE,-3.0396758016614784,-0.1290582834600851,non-inundated sink
QB,SC-D,QB SC-D,11,2018-09-05,-0.0024463,-70.4501447580766,-1.8041505955538923,falling,-13.289300267633408,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,27.3,19.266666666666666,7.797058671170745,0.7924800000000002,0.7752892480276211,19.904487770759417,NA,FALSE,-3.0458956801893975,-0.13474207727268614,non-inundated sink
QB,SC-E,QB SC-E,11,2018-09-05,-0.0018076,-104.925030748905,-1.8759870659700084,falling,-13.976075678683998,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,27.1,14.466666666666667,14.145476644255927,1.1521440000000005,0.8174223178686417,15.036724148394793,NA,FALSE,-3.0325539467063525,-0.12181500224593608,non-inundated sink
QB,wetland_well,center,12,2018-09-29,1.18022177385,40.10251581289485,-0.18848203711964828,falling,15.3886497411211,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,0.2071944570746133,1.0567880025985248,inundated
QB,SC-B,QB SC-B,12,2018-09-29,0.13338046,-12.0559770868447,0.03485352459759916,rising,13.1753465328435,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,-1.5178183847664206,0.4693920000000003,NA,NA,57.70189420513984,FALSE,-1.6961922679111345,0.510933137187759,non-inundated source
QB,SC-C,QB SC-C,12,2018-09-29,-0.0012776,-32.3232814769896,-0.1356895319147,falling,14.218446446592303,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,-0.329292469738713,0.7101840000000004,NA,NA,44.10444757468543,FALSE,-3.021616395710039,-0.10850880176637087,non-inundated sink
QB,SC-D,QB SC-D,12,2018-09-29,-0.0016806,-36.7409858671345,-0.30623258842700096,falling,15.2615463603412,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,7.797058671170745,0.7924800000000002,NA,NA,41.14058526138596,FALSE,-3.029922142651215,-0.1188925895659373,non-inundated sink
QB,SC-E,QB SC-E,12,2018-09-29,-0.002056,-68.65724678166349,-0.4874345859712861,falling,16.36984001869932,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,14.145476644255927,1.1521440000000005,NA,NA,19.727789258776404,FALSE,-3.037721615826253,-0.127157223594684,non-inundated sink
TB,wetland_well,center,01,2017-10-17,0.7707437509500001,8.164623729903301,-2.03496565060391,falling,-2.524153053360923,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.19754433645823521,0.916860657208483,inundated
TB,SC-A,TB SC-A,01,2017-10-17,-9.94e-4,-54.237809980528894,-1.3685468417528952,falling,-0.7609141730237923,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,-4.26073610392988,0.6187440000000001,NA,NA,52.531103231269924,FALSE,-3.015812539388183,-0.09979959866130977,non-inundated sink
TB,SC-C,TB SC-C,01,2017-10-17,-0.0029124,-78.360551385903,-1.4996545181326866,falling,-0.9227017559584993,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,-0.14442706705694394,0.8382000000000001,NA,NA,43.86261171765779,FALSE,-3.055745582260366,-0.14280727783447703,non-inundated sink
TB,SC-E,TB SC-E,01,2017-10-17,-0.0115096,-111.687582454469,-1.6711030180139943,falling,-1.134270133642005,falling,9.6,3.2,2.42,0.8,NA,64.4,13.882000000000001,3.8,4.3,5.8,NA,NA,NA,5.240330827021006,1.143,NA,NA,31.886564669895954,FALSE,-3.257346419430791,-0.2257806627559428,non-inundated sink
TB,wetland_well,center,02,2017-11-01,1.13548848705,25.18411068921725,-1.0676117604217268,falling,26.250381091262994,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,0.1701549150042137,1.0432640568249556,inundated
TB,SC-A,TB SC-A,02,2017-11-01,-0.0028386,-43.2568551292369,-0.06675781552199567,falling,23.091135843902407,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,-4.26073610392988,0.6187440000000001,NA,NA,58.19854328633842,FALSE,-3.054179517578868,-0.14159070129496107,non-inundated sink
TB,SC-C,TB SC-C,02,2017-11-01,-0.0040873,-65.8243507698976,-0.07598407351530057,falling,23.396935313756188,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,-0.14442706705694394,0.8382000000000001,NA,NA,50.088928331838915,FALSE,-3.081013511733669,-0.159886638451214,non-inundated sink
TB,SC-E,TB SC-E,02,2017-11-01,-0.0014247,-97.1175989153769,-0.08804918012189944,falling,23.79682692818011,rising,11.8,8.3,2.32,0,NA,79.1,15.356000000000002,0,49.5,49.8,NA,NA,NA,5.240330827021006,1.143,NA,NA,38.843719861378204,FALSE,-3.0246401077212353,-0.11252295827746646,non-inundated sink
TB,wetland_well,center,03,2017-11-28,3.3708510436500005,40.8281965779274,-0.8770055706216979,falling,-2.833127321810899,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,1.2298893632907018,1.499385087756401,inundated
TB,SC-A,TB SC-A,03,2017-11-28,-0.0025257,-23.6126133280039,-0.3723005345402015,falling,-0.6845602456350015,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,14.8,58.5,-4.26073610392988,0.6187440000000001,0.3027112170265872,65.89980939516269,NA,FALSE,-3.0475667669949122,-0.1361843664469903,non-inundated sink
TB,SC-C,TB SC-C,03,2017-11-28,-0.0042023,-47.047968987941104,-0.5436311892267014,falling,-1.3450931767462038,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,14.7,45.4,-0.14442706705694394,0.8382000000000001,0.47642488867021215,48.79491139245735,NA,FALSE,-3.083521407463592,-0.16137231070331098,non-inundated sink
TB,SC-E,TB SC-E,03,2017-11-28,-0.0021061,-79.476111004782,-0.767678968431909,falling,-2.208867009737702,falling,7.4,2.8,2.5600000000000005,0,NA,72.6,12.408000000000001,0,0,0,NA,14.8,34,5.240330827021006,1.143,0.564867957893332,37.57454300753127,NA,FALSE,-3.0387671313178006,-0.1281817892216197,non-inundated sink
TB,SC-A,TB SC-A,04,2018-01-17,-0.0025606,-13.846513792481598,1.0615251012749027,rising,17.790521244619402,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.4,68.3,-4.26073610392988,0.6187440000000001,0.20471121702658723,76.93943558443782,NA,FALSE,-3.048302171927454,-0.13680876224896202,non-inundated sink
TB,SC-C,TB SC-C,04,2018-01-17,0.0069552,-35.7903574858102,0.7454365722307017,rising,18.5682691845601,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.3,46.675,-0.14442706705694394,0.8382000000000001,0.4636748886702121,50.16525306702526,NA,FALSE,-2.8654902850922257,0.1908841525866219,non-inundated source
TB,SC-E,TB SC-E,04,2018-01-17,-0.0055204,-66.268060777086,0.3320900342497879,rising,19.58532418294419,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0,38.725,5.240330827021006,1.143,0.517617957893332,42.79629935196025,NA,FALSE,-3.112724621886001,-0.17673538721255902,non-inundated sink
TB,SC-B,TB SC-B,04,2018-01-17,9.26e-4,-21.1609937067463,0.9319288043668017,rising,18.109397899995198,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.45,59.9,-2.036034231315134,0.6918960000000002,0.31006805284839967,65.89165663925185,NA,FALSE,-2.9773816803413977,0.09746985699800031,non-inundated source
TB,SC-D,TB SC-D,04,2018-01-17,0.00634463,-53.4678117822179,0.5752350565915023,rising,18.9870565368359,rising,-0.2,-1.2,2.49,2.5,30.5,93,7.316,2.5,2.5,2.5,NA,0.1,46.7,2.179673920963389,1.014984,0.450646423281772,50.89106088703222,NA,FALSE,-2.8762683402867575,0.18512657517569442,non-inundated source
TB,SC-C,TB SC-C,05,2018-02-08,5.36e-4,-7.55878595542407,3.0725806318627304,rising,11.981919140577432,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,8.083333333333334,68.3,-0.14442706705694394,0.8382000000000001,0.24742488867021217,73.407322645481,NA,FALSE,-2.9850693253857377,0.08123096200891361,non-inundated source
TB,SC-E,TB SC-E,05,2018-02-08,-6.58e-4,-38.055967660449205,4.5509639587254895,rising,12.9223560161184,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,8.75,48.25,5.240330827021006,1.143,0.4375346245599991,51.646577741724315,NA,FALSE,-3.0089796336396204,-0.08697784259800094,non-inundated sink
TB,SC-D,TB SC-D,05,2018-02-08,-0.0019498,-25.244260775140297,3.6813267076298004,rising,12.3691578540355,rising,0.4,-5.3,2.42,9.4,NA,65.6,7.718,10.200000000000001,10.200000000000001,14.3,NA,8.483333333333334,53.85,2.179673920963389,1.014984,0.37631308994843904,58.99149384763759,NA,FALSE,-3.0355089812435927,-0.12492902637625146,non-inundated sink
TB,wetland_well,center,06,2018-03-08,0.92503123065,91.29045550258215,0.530258016307954,rising,8.125027192746472,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.025285777061387845,0.9743585456524817,inundated
TB,SC-E,TB SC-E,06,2018-03-08,-0.0011256,-30.162528599702,1.3930921177499975,rising,7.143274743706499,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,NA,9.066666666666666,56.8,5.240330827021006,1.143,0.3368679578933321,62.77158949493459,NA,FALSE,-3.0185015369667942,-0.10402267750050545,non-inundated sink
TB,SC-D,TB SC-D,06,2018-03-08,0.01243856,-17.416766635777,1.901222095876097,rising,5.618507692397998,rising,3.1,-4.1,0.76,14.2,NA,59.2,9.527000000000001,34,34,34,NA,8.666666666666666,67.89999999999999,2.179673920963389,1.014984,0.238646423281772,73.9936409899248,NA,FALSE,-2.7735722457404948,0.23169857803312702,non-inundated source
TB,wetland_well,center,07,2018-04-11,0.9021629556,77.49660296121151,-0.469455107948491,falling,-3.823072273309222,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.0490190869902615,0.9662622142229229,inundated
TB,SC-C,TB SC-C,07,2018-04-11,0.02237982,-7.78893572089427,-0.5017000669527301,falling,-2.485917940358,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,17.433333333333334,68.3,-0.14442706705694394,0.8382000000000001,0.24742488867021217,73.407322645481,NA,FALSE,-2.6258277477244603,0.2818072723680286,non-inundated source
TB,SC-E,TB SC-E,07,2018-04-11,-0.0059758,-42.5330184934257,-0.5155284601961014,falling,-3.5645798059344003,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,18.5,51.266666666666666,5.240330827021006,1.143,0.392201291226665,56.65651680939523,NA,FALSE,-3.1230157962584406,-0.18146742832651008,non-inundated sink
TB,SC-D,TB SC-D,07,2018-04-11,0.0022339,-27.2231345095837,-0.5073941112294023,falling,-2.9300728261836007,falling,5.1,-3.3,2.06,0,NA,54.6,10.867,0,0,0,NA,17.933333333333334,62.5,2.179673920963389,1.014984,0.29264642328177204,68.10902152975405,NA,FALSE,-2.952023569591535,0.13072377357123058,non-inundated source
TB,wetland_well,center,08,2018-05-02,1.1465371665000001,77.7574842356805,-1.0709715520833782,falling,-4.081455855208333,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,0.17943169056668087,1.0466369090973595,inundated
TB,SC-C,TB SC-C,08,2018-05-02,0.09759716,-7.85004925331436,-0.89773636673858,falling,-1.8998819925559802,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,35.166666666666664,60.6,-0.14442706705694394,0.8382000000000001,0.32442488867021213,65.1315337088748,NA,FALSE,-1.913268608193291,0.46041103777052145,non-inundated source
TB,SC-E,TB SC-E,08,2018-05-02,-0.0065723,-42.0377266377157,-1.2295197382904988,falling,-3.522198486137704,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,35.93333333333334,48.63333333333333,5.240330827021006,1.143,0.4185346245599991,53.74633161567459,NA,FALSE,-3.136657792622023,-0.18731495818495697,non-inundated sink
TB,SC-D,TB SC-D,08,2018-05-02,0.03902777,-27.055139941009,-1.0343530491423003,falling,-2.567894666383701,falling,21.7,6.2,1.87,0,NA,36.6,21.989,0,0,4.3,NA,35.166666666666664,60.6,2.179673920963389,1.014984,0.31164642328177206,66.03850727524951,NA,FALSE,-2.418806935446975,0.339201615753028,non-inundated source
TB,wetland_well,center,09,2018-06-26,9.60254524125,60.27135754193053,-3.3857802107638975,falling,-4.650002865624941,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,2.2672216361434576,2.12550494971428,inundated
TB,SC-C,TB SC-C,09,2018-06-26,0.50130223,-23.540295026472798,-1.8706487672765952,falling,-5.9801057034711,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,24.6,64.83333333333333,-0.14442706705694394,0.8382000000000001,0.28209155533687913,69.68142632770154,NA,FALSE,-0.5954721084100981,0.7943889824011401,non-inundated source
TB,SC-E,TB SC-E,09,2018-06-26,3.9e-4,-60.677334210185094,-2.5282134876999933,falling,-6.602721016979594,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,24.6,49.4,5.240330827021006,1.143,0.4108679578933321,54.593600722707194,NA,FALSE,-2.98796253628963,0.07306143574062804,non-inundated source
TB,SC-D,TB SC-D,09,2018-06-26,0.01478544,-43.9598288080014,-2.141410710980402,falling,-6.236476714915796,falling,21.7,16.3,2.1,0,NA,71.4,21.989,0,0,3.6,NA,24.633333333333333,53.56666666666666,2.179673920963389,1.014984,0.3819797566151051,58.37397205243456,NA,FALSE,-2.7366743922288177,0.2454396658893828,non-inundated source
TB,wetland_well,center,10,2018-07-22,1.6777231663499999,28.190488348180512,25.58090659131944,rising,20.00889804062502,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5468044528891619,1.1882471111940156,inundated
TB,SC-A,TB SC-A,10,2018-07-22,0.01758406,-38.2407944460343,18.040515184841,rising,15.505624175277696,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,26.1,58.9,-4.26073610392988,0.6187440000000001,NA,NA,61.11355735399855,FALSE,-2.6943831225546986,0.26003973751608733,non-inundated source
TB,SC-C,TB SC-C,10,2018-07-22,-0.0100924,-64.9302809980735,14.672738452173505,rising,12.747567382442497,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,26.266666666666666,46.93333333333333,-0.14442706705694394,0.8382000000000001,NA,NA,51.52270763293514,FALSE,-3.2211884970341296,-0.21610500153202053,non-inundated sink
TB,SC-E,TB SC-E,10,2018-07-22,-0.0096241,-101.61382495074001,10.26872272483898,rising,9.14087773027299,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,26.466666666666665,36.06666666666666,5.240330827021006,1.143,NA,NA,38.34049985235241,FALSE,-3.209522206666086,-0.21270941293864765,non-inundated sink
TB,SC-B,TB SC-B,10,2018-07-22,-0.0061073,-47.5009879323704,16.659726724447303,rising,14.374820890215197,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,26.166666666666668,51.266666666666666,-2.036034231315134,0.6918960000000002,NA,NA,57.78591281717871,FALSE,-3.1260072597441755,-0.18278887134648045,non-inundated sink
TB,SC-D,TB SC-D,10,2018-07-22,-0.0078039,-85.1630814491716,12.8593202115064,rising,11.262459878607999,rising,23.9,21.9,0.6900000000000001,0.5,NA,88.6,23.463,18.8,18.8,18.8,NA,26.366666666666667,45.96666666666667,2.179673920963389,1.014984,NA,NA,44.25206388396726,FALSE,-3.165427479272502,-0.1983522959687839,non-inundated sink
TB,SC-A,TB SC-A,11,2018-09-05,-0.0025262,-62.658204257654305,-0.7045530050444029,falling,-9.117422900195102,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,31,48.43333333333334,-4.26073610392988,0.6187440000000001,0.40337788369325417,54.55978521434264,NA,FALSE,-3.047577299064538,-0.1361933524298109,non-inundated sink
TB,SC-C,TB SC-C,11,2018-09-05,0.00346006,-84.3096653850809,-0.3594380096986072,falling,-6.6358178304907085,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,30.966666666666665,47.7,-0.14442706705694394,0.8382000000000001,0.4534248886702121,51.26690029559947,NA,FALSE,-2.928820445937538,0.15124970744200408,non-inundated source
TB,SC-E,TB SC-E,11,2018-09-05,-1.4e-4,-114.405022244023,0.09186621498500358,rising,-3.390641970107012,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,31.1,26,5.240330827021006,1.143,0.6448679578933321,28.733474064582737,NA,FALSE,-2.998536200886725,-0.05192494101851105,non-inundated sink
TB,SC-B,TB SC-B,11,2018-09-05,-0.0023038,-69.8528073198992,-0.5630558569526016,falling,-8.099964821616297,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,31.1,48.06666666666666,-2.036034231315134,0.6918960000000002,0.4284013861817327,52.874662701058,NA,FALSE,-3.0429035488314624,-0.13207326817014228,non-inundated sink
TB,SC-D,TB SC-D,11,2018-09-05,-0.0033341,-101.829682915234,-0.17360685835899403,falling,-5.299568946803902,falling,28,23.7,2.15,0,NA,77.5,26.21,0,0.5,0.8,NA,31,40.833333333333336,2.179673920963389,1.014984,0.509313089948439,44.497894066105935,NA,FALSE,-3.0647415737473214,-0.14939160981945773,non-inundated sink
TB,wetland_well,center,12,2018-09-29,0.927762147,63.26747191461523,0.6351793171291575,rising,28.11271789918935,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,-0.022488842002563608,0.9753164511260007,inundated
TB,SC-C,TB SC-C,12,2018-09-29,-0.0032265,-26.7909195390915,1.9365135057095983,rising,25.966827759038896,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,-0.14442706705694394,0.8382000000000001,NA,NA,63.88135692048585,FALSE,-3.0624384757487997,-0.14776692068317046,non-inundated sink
TB,SC-E,TB SC-E,12,2018-09-29,-0.003117,-60.153817129574804,1.9226265195134928,rising,27.880909721993092,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,5.240330827021006,1.143,NA,NA,51.89242126128313,FALSE,-3.060100142586794,-0.14607602220857363,non-inundated sink
TB,SC-B,TB SC-B,12,2018-09-29,0.42256606,-10.859823979149901,1.9427789871285999,rising,25.1032390145767,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,-2.036034231315134,0.6918960000000002,NA,NA,69.60618580055385,FALSE,-0.7495777322969707,0.7504092936346999,non-inundated source
TB,SC-D,TB SC-D,12,2018-09-29,-0.0013124,-45.6563950175258,1.9307953349229976,rising,26.7549791555494,rising,18.7,14.6,2.07,0,NA,77.1,19.979,5.6,6.8999999999999995,7.699999999999999,NA,NA,NA,2.179673920963389,1.014984,NA,NA,57.10206051561567,FALSE,-3.022330901438003,-0.1094851977795017,non-inundated sink
